score,min_samples,eps,n_clusters
0.6073727643822477,80,1.9000000000000006,1
0.606444660227837,87,1.9000000000000006,1
0.606444660227837,88,1.9000000000000006,1
0.6059248556535101,89,1.9000000000000006,1
0.6048180399509322,81,1.9000000000000006,1
0.6048180399509322,82,1.9000000000000006,1
0.6040113636428286,90,1.9000000000000006,1
0.6032109438248733,91,1.9000000000000006,1
0.602920332505854,83,1.9000000000000006,1
0.602920332505854,84,1.9000000000000006,1
0.602920332505854,85,1.9000000000000006,1
0.602920332505854,86,1.9000000000000006,1
0.6027583009955749,92,1.9000000000000006,1
0.6016629339020346,94,1.9000000000000006,1
0.6016629339020346,95,1.9000000000000006,1
0.6016629339020346,96,1.9000000000000006,1
0.6016277182810471,98,1.9000000000000006,1
0.6012590493138211,93,1.9000000000000006,1
0.6012160891180814,99,1.9000000000000006,1
0.6011972553072209,97,1.9000000000000006,1
0.5919047713931983,80,1.8000000000000005,1
0.5902270058893705,81,1.8000000000000005,1
0.5898792485361398,88,1.8000000000000005,1
0.5898792485361398,89,1.8000000000000005,1
0.5898792485361398,90,1.8000000000000005,1
0.5897453090273135,85,1.8000000000000005,1
0.5894498735214085,82,1.8000000000000005,1
0.5894498735214085,83,1.8000000000000005,1
0.5894498735214085,84,1.8000000000000005,1
0.5892956193906115,86,1.8000000000000005,1
0.5892956193906115,87,1.8000000000000005,1
0.5891017256246076,91,1.8000000000000005,1
0.5872796563864777,92,1.8000000000000005,1
0.5872796563864777,93,1.8000000000000005,1
0.5872796563864777,94,1.8000000000000005,1
0.5866793202433112,95,1.8000000000000005,1
0.5851511614065172,96,1.8000000000000005,1
0.5842858354736179,97,1.8000000000000005,1
0.5840238649912681,98,1.8000000000000005,1
0.5840238649912681,99,1.8000000000000005,1
0.5742171600186746,83,1.7000000000000004,1
0.5741792361180758,81,1.7000000000000004,1
0.5741792361180758,82,1.7000000000000004,1
0.5736119844192874,84,1.7000000000000004,1
0.5731565703676272,85,1.7000000000000004,1
0.5729519567930589,88,1.7000000000000004,1
0.5725890978057333,86,1.7000000000000004,1
0.5725890978057333,87,1.7000000000000004,1
0.5725220063573534,80,1.7000000000000004,1
0.5722737982655939,89,1.7000000000000004,1
0.5070530222522446,91,1.5000000000000002,1
